crime_id,crime_type,date_time,latitude,longitude,location,day_of_week,time_of_day,season,weather,past_crime_rate,police_stations_nearby,prediction_label,hour,dbscan_cluster
4576,Vandalism,2024-11-12 23:45:00,28.62503920996332,77.16861887541792,Suburb B,Tuesday,Evening,Winter,Cloudy,0.8120142185864069,3,1,23,-1
4577,Drug Offense,2022-04-19 22:13:00,28.66427305320412,77.35896851181128,Mall,Tuesday,Evening,Fall,Clear,0.7195473107859377,4,0,22,-1
4578,Vandalism,2024-11-23 04:35:00,28.58387611097208,77.37141075079244,Train Station,Saturday,Night,Summer,Foggy,0.7433050218446912,5,0,4,-1
4579,Theft,2024-10-11 04:14:00,28.89062440932916,77.02542698441687,University Area,Friday,Night,Summer,Foggy,0.97977670714995,1,1,4,-1
4580,Homicide,2022-11-13 09:40:00,28.758241030823363,77.11056163144451,Suburb B,Sunday,Morning,Winter,Rainy,0.8663428456984006,1,1,9,2
4581,Drug Offense,2023-09-29 23:59:00,28.873817552286205,77.13713092507945,Train Station,Friday,Evening,Summer,Snowy,0.5553008757412885,3,0,23,-1
4582,Vandalism,2022-01-14 15:39:00,28.621354217451653,77.2738059920714,Suburb B,Friday,Afternoon,Summer,Rainy,0.6060650354353054,3,0,15,-1
4583,Theft,2023-02-16 03:04:00,28.812756365198755,77.07225761195348,University Area,Thursday,Night,Spring,Snowy,0.9877883172177796,3,1,3,-1
4584,Assault,2022-01-01 04:38:00,28.806343457553897,77.0669706097,Park,Saturday,Night,Winter,Rainy,0.8632327768967656,4,1,4,-1
4585,Drug Offense,2022-09-05 16:06:00,28.77666226074661,77.47189444460398,Commercial Hub,Monday,Afternoon,Summer,Snowy,0.9575225630723264,2,1,16,-1
4586,Homicide,2023-05-22 06:06:00,28.88625559010672,77.4021014536489,Suburb B,Monday,Morning,Fall,Clear,0.651930731994361,3,0,6,-1
4587,Homicide,2024-08-28 00:53:00,28.657422134442527,77.09032745104558,University Area,Wednesday,Night,Winter,Snowy,0.8709334300432962,2,1,0,-1
4588,Robbery,2024-11-01 14:25:00,28.5522869294359,77.20328390395275,Park,Friday,Afternoon,Spring,Rainy,0.8570013542617557,2,1,14,-1
4589,Robbery,2022-04-24 03:19:00,28.768683543697623,77.17781099962879,Suburb B,Sunday,Night,Fall,Foggy,0.6473449927196875,1,0,3,-1
4590,Burglary,2024-04-08 15:11:00,28.791723920190883,77.3955020370327,Commercial Hub,Monday,Afternoon,Summer,Cloudy,0.7754081627253526,5,1,15,-1
4591,Vandalism,2023-04-27 17:16:00,28.730024229383524,77.25510645823906,Mall,Thursday,Afternoon,Summer,Snowy,0.8137075556351476,5,1,17,30
4592,Drug Offense,2024-06-18 21:39:00,28.58272715725336,77.06392486849673,Suburb B,Tuesday,Evening,Winter,Snowy,0.7405659054137326,4,0,21,-1
4593,Homicide,2022-09-10 13:09:00,28.70178237666774,77.36949603157812,Suburb A,Saturday,Afternoon,Summer,Foggy,0.9135893533290064,4,1,13,-1
4594,Fraud,2022-02-14 05:09:00,28.62487589462765,77.19844398911246,Park,Monday,Night,Winter,Clear,0.9164345208989948,5,1,5,-1
4595,Drug Offense,2023-05-08 05:32:00,28.67098661126668,77.13146212381608,Train Station,Monday,Night,Summer,Rainy,0.9253002741507784,5,1,5,-1
4596,Fraud,2023-02-15 15:30:00,28.758087430337863,77.18774931101036,Mall,Wednesday,Afternoon,Fall,Clear,0.9017117845490814,1,1,15,-1
4597,Vandalism,2023-08-17 09:42:00,28.798085897076334,77.24887828180344,Industrial Zone,Thursday,Morning,Spring,Snowy,0.7440417385985723,1,0,9,-1
4598,Theft,2022-07-24 18:31:00,28.592889876360537,77.17155775820851,Suburb B,Sunday,Evening,Fall,Snowy,0.6907191490745036,5,0,18,-1
4599,Fraud,2024-01-23 21:17:00,28.662130144258786,77.12095288629588,Commercial Hub,Tuesday,Evening,Spring,Clear,0.9156881418571852,3,1,21,-1
4600,Drug Offense,2024-03-12 12:44:00,28.60766462839665,77.199251014402,Downtown,Tuesday,Afternoon,Winter,Rainy,0.7451007292781334,3,0,12,-1
4601,Robbery,2022-08-08 14:26:00,28.579452645544748,77.00958645537494,Commercial Hub,Monday,Afternoon,Summer,Snowy,0.6231856993139909,1,0,14,-1
4602,Drug Offense,2024-05-20 04:01:00,28.813354887998333,77.38624892304816,Suburb B,Monday,Night,Fall,Snowy,0.7536717661611081,2,1,4,-1
4603,Homicide,2023-08-04 14:07:00,28.863701077774795,77.0854724467838,Downtown,Friday,Afternoon,Summer,Clear,0.5709249109596211,5,0,14,-1
4604,Robbery,2024-03-08 00:37:00,28.64809287427383,77.02195230681532,Suburb B,Friday,Night,Winter,Cloudy,0.8458147452993994,4,1,0,-1
4605,Fraud,2023-09-13 01:41:00,28.800511569749503,77.32684934645253,Commercial Hub,Wednesday,Night,Spring,Foggy,0.6679606408119532,3,0,1,-1
4606,Assault,2024-06-29 01:58:00,28.858798115745763,77.38696806441183,Commercial Hub,Saturday,Night,Fall,Snowy,0.6303293992237271,2,0,1,-1
4607,Homicide,2023-12-28 04:29:00,28.83844968421209,77.40691456579643,Park,Thursday,Night,Spring,Rainy,0.9782543731173724,3,1,4,-1
4608,Assault,2024-07-27 08:00:00,28.57312535541569,77.2467545913303,Downtown,Saturday,Morning,Spring,Cloudy,0.8884404978791538,2,1,8,-1
4609,Assault,2022-11-21 11:32:00,28.882516752605344,77.10268409234499,Train Station,Monday,Morning,Winter,Clear,0.8935347513619658,5,1,11,-1
4610,Fraud,2024-10-27 06:22:00,28.650670576171784,77.36861383862491,Commercial Hub,Sunday,Morning,Spring,Clear,0.8118609846395917,5,1,6,-1
4611,Fraud,2024-12-11 12:32:00,28.635696264469534,77.34985653857717,Suburb B,Wednesday,Afternoon,Winter,Rainy,0.9195864052551486,5,1,12,-1
4612,Drug Offense,2022-05-09 05:41:00,28.52497253091111,77.12313536705159,Industrial Zone,Monday,Night,Spring,Cloudy,0.8795812405816906,1,1,5,-1
4613,Vandalism,2022-11-07 11:41:00,28.69446946164195,77.4517038779314,Suburb B,Monday,Morning,Spring,Rainy,0.7993868520668083,2,1,11,-1
4614,Vandalism,2023-11-26 14:45:00,28.54360544625637,77.05218572904141,Park,Sunday,Afternoon,Fall,Snowy,0.9805622009258588,4,1,14,-1
4615,Theft,2022-10-14 08:50:00,28.59941592837097,77.49134411979566,Industrial Zone,Friday,Morning,Winter,Cloudy,0.5957974748422115,4,0,8,-1
4616,Robbery,2023-09-13 12:04:00,28.62677704870692,77.43012390548873,Suburb B,Wednesday,Afternoon,Summer,Foggy,0.9716898594973756,5,1,12,-1
4617,Fraud,2024-09-17 12:30:00,28.82353052939668,77.34394932273953,Suburb A,Tuesday,Afternoon,Summer,Foggy,0.7007190809994325,4,0,12,-1
4618,Homicide,2023-01-05 18:45:00,28.85019546015836,77.46937494413991,Suburb B,Thursday,Evening,Summer,Rainy,0.7641994917007433,3,1,18,1
4619,Robbery,2024-11-04 21:33:00,28.620986526984588,77.36115558416185,Train Station,Monday,Evening,Fall,Foggy,0.5613696597721545,2,0,21,-1
4620,Homicide,2023-06-15 04:44:00,28.84347924849783,77.09522849851503,University Area,Thursday,Night,Fall,Rainy,0.7700537194608954,2,1,4,-1
4621,Robbery,2023-10-26 18:37:00,28.842892374947915,77.2210780690564,Commercial Hub,Thursday,Evening,Spring,Snowy,0.8056033759290967,2,1,18,-1
4622,Vandalism,2023-12-14 18:39:00,28.80586038015395,77.03575151216582,Park,Thursday,Evening,Spring,Snowy,0.998850770904262,3,1,18,21
4623,Vandalism,2024-04-06 02:02:00,28.558678045606072,77.19482871114405,Downtown,Saturday,Night,Summer,Rainy,0.9875962055357632,1,1,2,-1
4624,Assault,2022-03-02 23:10:00,28.77612913876029,77.3708015098686,Suburb B,Wednesday,Evening,Spring,Snowy,0.9831986459371436,3,1,23,-1
4625,Assault,2023-04-20 03:42:00,28.878009625832227,77.19322167546541,Suburb A,Thursday,Night,Spring,Foggy,0.6741940300510287,2,0,3,-1
4626,Homicide,2022-08-06 15:59:00,28.773016191506866,77.16514708773407,Suburb A,Saturday,Afternoon,Fall,Snowy,0.9956332493725216,2,1,15,-1
4627,Homicide,2024-09-02 10:48:00,28.63264673964313,77.29767786125515,Downtown,Monday,Morning,Summer,Foggy,0.7277390757975555,2,0,10,-1
4628,Assault,2023-04-20 23:50:00,28.700231726972333,77.43610226449945,Commercial Hub,Thursday,Evening,Winter,Foggy,0.9259181293809502,4,1,23,-1
4629,Burglary,2023-04-30 03:57:00,28.75829001734042,77.02379159627306,Commercial Hub,Sunday,Night,Summer,Clear,0.608159984509486,1,0,3,-1
4630,Robbery,2022-12-23 23:57:00,28.7042281634914,77.19273521734986,Suburb B,Friday,Evening,Fall,Snowy,0.7529165898283012,3,1,23,-1
4631,Vandalism,2024-02-26 13:59:00,28.54798117669239,77.07912037090763,Mall,Monday,Afternoon,Summer,Snowy,0.9830060480638028,2,1,13,-1
4632,Assault,2022-05-12 01:39:00,28.624825617860807,77.34767712536593,University Area,Thursday,Night,Winter,Rainy,0.9735156984617136,5,1,1,-1
4633,Assault,2023-05-28 03:02:00,28.82095841222145,77.05286228021556,University Area,Sunday,Night,Spring,Rainy,0.8418674389107134,1,1,3,-1
4634,Fraud,2022-05-30 14:48:00,28.844567218438204,77.33240387929013,University Area,Monday,Afternoon,Summer,Cloudy,0.8989071612765299,5,1,14,-1
4635,Homicide,2024-02-06 19:40:00,28.554920013086228,77.14309043539896,Suburb A,Tuesday,Evening,Fall,Foggy,0.5882133483012006,1,0,19,-1
4636,Drug Offense,2022-03-02 05:20:00,28.88095470095949,77.0994584068686,Park,Wednesday,Night,Fall,Clear,0.8608292747420787,2,1,5,-1
4637,Assault,2022-08-09 22:28:00,28.631529047139445,77.4681762789125,University Area,Tuesday,Evening,Summer,Foggy,0.8090254041676861,1,1,22,-1
4638,Fraud,2024-02-13 04:40:00,28.764925495492285,77.00926228837298,Suburb B,Tuesday,Night,Spring,Snowy,0.545775867875623,1,0,4,-1
4639,Theft,2023-02-14 06:16:00,28.80073005838268,77.21888863594478,Mall,Tuesday,Morning,Spring,Cloudy,0.5565795032948382,2,0,6,-1
4640,Assault,2024-10-02 14:43:00,28.82477849385516,77.0108134962309,Suburb A,Wednesday,Afternoon,Fall,Foggy,0.554221808875631,5,0,14,23
4641,Drug Offense,2023-08-09 07:12:00,28.87829988089037,77.24179652405216,Train Station,Wednesday,Morning,Fall,Cloudy,0.8621784674149178,5,1,7,-1
4642,Fraud,2022-11-28 13:52:00,28.62516781921153,77.2505236888972,Suburb B,Monday,Afternoon,Winter,Foggy,0.5708576041237863,4,0,13,-1
4643,Drug Offense,2024-12-18 06:05:00,28.84340258182062,77.16083123569737,University Area,Wednesday,Morning,Spring,Snowy,0.7338661355572352,5,0,6,28
4644,Assault,2022-02-19 20:42:00,28.552674761374483,77.06608088876251,Commercial Hub,Saturday,Evening,Summer,Snowy,0.6784909029388788,5,0,20,-1
4645,Theft,2022-07-17 06:02:00,28.78201636254144,77.18819376886724,University Area,Sunday,Morning,Fall,Foggy,0.7752520703851089,1,1,6,33
4646,Assault,2022-10-15 00:23:00,28.796791091805595,77.33613146996629,Park,Saturday,Night,Fall,Clear,0.8532382436097015,4,1,0,-1
4647,Fraud,2024-04-15 18:34:00,28.77108929648053,77.39119790432223,Suburb B,Monday,Evening,Fall,Snowy,0.8423612686106661,2,1,18,-1
4648,Theft,2022-05-28 10:11:00,28.60092589445406,77.26537530119407,Suburb A,Saturday,Morning,Fall,Rainy,0.7577599579571883,2,1,10,-1
4649,Theft,2024-12-17 15:12:00,28.84921725880608,77.29491719721987,Park,Tuesday,Afternoon,Spring,Clear,0.7321674368051927,3,0,15,-1
4650,Theft,2023-03-01 18:52:00,28.56754338534816,77.10030818556233,Downtown,Wednesday,Evening,Fall,Foggy,0.6989077975611293,4,0,18,-1
4651,Burglary,2024-08-28 16:22:00,28.521453916608333,77.14366516661383,Suburb A,Wednesday,Afternoon,Spring,Clear,0.9309549741521896,1,1,16,-1
4652,Fraud,2024-01-01 19:57:00,28.786985996244763,77.08094780502618,Downtown,Monday,Evening,Winter,Rainy,0.6654259024363225,3,0,19,-1
4653,Burglary,2022-10-10 02:28:00,28.69019028609309,77.12464767500231,Commercial Hub,Monday,Night,Winter,Snowy,0.6296829105837474,3,0,2,9
4654,Drug Offense,2024-05-25 20:24:00,28.83963920798347,77.11244339011276,Park,Saturday,Evening,Summer,Snowy,0.8716577468276356,2,1,20,-1
4655,Theft,2022-05-26 18:05:00,28.653358856423303,77.25972439319563,Suburb A,Thursday,Evening,Fall,Snowy,0.6798817308483632,5,0,18,34
4656,Burglary,2022-09-18 16:19:00,28.567311435403084,77.28134437789537,Industrial Zone,Sunday,Afternoon,Summer,Rainy,0.9234992998786342,1,1,16,-1
4657,Assault,2022-07-26 03:31:00,28.834576876987946,77.47247371041075,Industrial Zone,Tuesday,Night,Spring,Clear,0.6639443593185723,4,0,3,-1
4658,Burglary,2023-04-18 01:38:00,28.719563852656027,77.09778532355077,Train Station,Tuesday,Night,Summer,Foggy,0.8509724122872941,3,1,1,13
4659,Vandalism,2023-11-09 00:14:00,28.575678316956143,77.32083785508075,Downtown,Thursday,Night,Summer,Foggy,0.522554503142668,1,0,0,-1
4660,Drug Offense,2023-08-17 08:24:00,28.788153599434576,77.40862963449376,Mall,Thursday,Morning,Fall,Clear,0.69278144005516,2,0,8,-1
4661,Theft,2024-01-03 02:55:00,28.7044454553958,77.28012073189153,Suburb B,Wednesday,Night,Spring,Snowy,0.6716150874837757,3,0,2,-1
4662,Theft,2022-11-20 09:04:00,28.741725192896126,77.12750182625054,University Area,Sunday,Morning,Spring,Foggy,0.9083393696379616,3,1,9,-1
4663,Homicide,2024-12-30 18:15:00,28.684359335282632,77.13127511501,Commercial Hub,Monday,Evening,Fall,Snowy,0.983527701614155,2,1,18,9
4664,Robbery,2024-11-26 19:32:00,28.831483593527203,77.0196265265355,Industrial Zone,Tuesday,Evening,Spring,Cloudy,0.7304406383464808,2,0,19,-1
4665,Drug Offense,2023-10-02 12:39:00,28.83182508627322,77.15272211327424,Mall,Monday,Afternoon,Winter,Cloudy,0.912418138576879,2,1,12,-1
4666,Drug Offense,2022-04-27 17:44:00,28.78375552872976,77.37230183950169,Mall,Wednesday,Afternoon,Fall,Foggy,0.8498473504786825,1,1,17,-1
4667,Fraud,2022-08-16 18:30:00,28.542160550958585,77.02375887860356,Downtown,Tuesday,Evening,Fall,Clear,0.9836929938318466,1,1,18,-1
4668,Assault,2023-06-23 20:01:00,28.835541544761625,77.10964764125241,Train Station,Friday,Evening,Fall,Clear,0.9055542571714124,1,1,20,-1
4669,Homicide,2022-03-08 10:26:00,28.76840519221316,77.3531162492659,Mall,Tuesday,Morning,Winter,Clear,0.5387390329818653,5,0,10,-1
4670,Drug Offense,2023-06-19 06:21:00,28.77880966640172,77.39132578141144,Commercial Hub,Monday,Morning,Spring,Snowy,0.856640861191118,3,1,6,-1
4671,Homicide,2022-05-02 04:13:00,28.64519313616155,77.22765920503096,Downtown,Monday,Night,Winter,Cloudy,0.7677498577111868,1,1,4,-1
4672,Drug Offense,2023-11-07 21:58:00,28.8517118224628,77.34903716923932,Park,Tuesday,Evening,Winter,Snowy,0.5082180289661635,5,0,21,-1
4673,Homicide,2022-05-08 07:31:00,28.790148640093943,77.19397608432745,Commercial Hub,Sunday,Morning,Winter,Rainy,0.6256564793627218,3,0,7,-1
4674,Fraud,2022-05-30 18:57:00,28.54503618661168,77.07995662251206,University Area,Monday,Evening,Summer,Rainy,0.9608776225134464,1,1,18,-1
4675,Drug Offense,2022-03-14 11:04:00,28.663111213762463,77.19907474676145,Train Station,Monday,Morning,Spring,Foggy,0.9630306863933764,2,1,11,-1
4676,Burglary,2024-05-02 19:47:00,28.85455214478405,77.28998391010157,Train Station,Thursday,Evening,Spring,Rainy,0.8994252301003172,4,1,19,-1
4677,Vandalism,2022-06-15 17:30:00,28.518878680678952,77.47402664092644,Train Station,Wednesday,Afternoon,Fall,Clear,0.9908898016389946,1,1,17,-1
4678,Vandalism,2022-09-23 08:46:00,28.88456664785682,77.03437547604433,Downtown,Friday,Morning,Fall,Foggy,0.9032726123121024,4,1,8,-1
4679,Vandalism,2022-03-27 03:02:00,28.771665027327824,77.25369704692248,Train Station,Sunday,Night,Summer,Cloudy,0.5051020936426226,1,0,3,5
4680,Drug Offense,2024-10-14 16:14:00,28.75255039105735,77.16445988910536,Suburb B,Monday,Afternoon,Winter,Cloudy,0.6439171701507559,2,0,16,17
4681,Homicide,2023-12-19 13:30:00,28.6082237025952,77.25415584713835,Commercial Hub,Tuesday,Afternoon,Fall,Rainy,0.5153120911188814,4,0,13,-1
4682,Vandalism,2023-09-14 07:01:00,28.59951671549567,77.01198772368826,Commercial Hub,Thursday,Morning,Spring,Rainy,0.5470539843687797,5,0,7,-1
4683,Assault,2022-04-24 00:49:00,28.876823287795435,77.15651267735079,Park,Sunday,Night,Fall,Cloudy,0.609420408475388,2,0,0,-1
4684,Burglary,2023-02-06 17:38:00,28.61930898169365,77.40993407376351,Train Station,Monday,Afternoon,Winter,Rainy,0.7517792731627613,4,1,17,-1
4685,Vandalism,2024-02-16 21:43:00,28.8102021186876,77.27697086692731,Train Station,Friday,Evening,Summer,Rainy,0.9237660017310088,4,1,21,-1
4686,Theft,2022-02-07 17:30:00,28.65724871928283,77.22529124640806,University Area,Monday,Afternoon,Winter,Snowy,0.930983378078554,2,1,17,-1
4687,Drug Offense,2022-04-17 12:49:00,28.55570162831388,77.14276253585767,Train Station,Sunday,Afternoon,Fall,Cloudy,0.8081009292786483,2,1,12,-1
4688,Burglary,2024-02-12 22:08:00,28.504286119078145,77.14902126139567,Train Station,Monday,Evening,Summer,Cloudy,0.9640879695331176,2,1,22,-1
4689,Assault,2024-05-30 22:27:00,28.7177029348061,77.19155071679529,Commercial Hub,Thursday,Evening,Summer,Rainy,0.750031163295104,3,1,22,-1
4690,Vandalism,2022-10-10 03:28:00,28.890311527419573,77.41778535498229,Commercial Hub,Monday,Night,Winter,Clear,0.9445180220666008,5,1,3,-1
4691,Assault,2022-08-30 19:57:00,28.64765447752368,77.48360660340414,Industrial Zone,Tuesday,Evening,Fall,Snowy,0.727032628166006,1,0,19,-1
4692,Drug Offense,2024-01-24 11:12:00,28.64287693359722,77.21932769067519,Industrial Zone,Wednesday,Morning,Winter,Clear,0.6386125037109411,4,0,11,-1
4693,Vandalism,2023-12-04 13:58:00,28.63763664713977,77.19667641937389,Commercial Hub,Monday,Afternoon,Fall,Rainy,0.9582064590502138,1,1,13,-1
4694,Theft,2022-04-29 07:14:00,28.708217534921943,77.42327538790992,Mall,Friday,Morning,Fall,Cloudy,0.6939675378394347,2,0,7,-1
4695,Burglary,2022-07-08 18:00:00,28.67626595336972,77.21345266031815,University Area,Friday,Evening,Spring,Clear,0.7517020544222308,5,1,18,-1
4696,Homicide,2023-04-11 13:47:00,28.851965850690803,77.27600908614782,Park,Tuesday,Afternoon,Summer,Foggy,0.6644303162653387,5,0,13,-1
4697,Theft,2022-04-04 00:55:00,28.7022083166894,77.11547083229937,Mall,Monday,Night,Fall,Clear,0.8314188001453648,3,1,0,-1
4698,Vandalism,2023-05-27 01:04:00,28.703103135275427,77.37175126788954,Industrial Zone,Saturday,Night,Winter,Cloudy,0.9975156125030178,2,1,1,-1
4699,Fraud,2022-04-27 04:28:00,28.555348637888223,77.26599415913539,Train Station,Wednesday,Night,Winter,Rainy,0.5127567744323849,4,0,4,-1
4700,Robbery,2023-01-05 09:02:00,28.893095816364152,77.40451727512017,Commercial Hub,Thursday,Morning,Spring,Clear,0.9499240030035508,3,1,9,-1
4701,Burglary,2023-10-06 11:38:00,28.599989156347533,77.39036636501433,Industrial Zone,Friday,Morning,Spring,Rainy,0.5019630284946327,2,0,11,-1
4702,Assault,2023-05-16 09:08:00,28.52934562698384,77.10750238413502,Train Station,Tuesday,Morning,Spring,Snowy,0.6821139405731056,3,0,9,-1
4703,Vandalism,2024-03-25 15:42:00,28.76525849959008,77.35781777527887,Suburb B,Monday,Afternoon,Summer,Foggy,0.5843034031447571,1,0,15,14
4704,Theft,2022-09-08 21:04:00,28.738146548062748,77.40002720397568,Downtown,Thursday,Evening,Spring,Cloudy,0.8786708903362757,2,1,21,8
4705,Drug Offense,2022-06-06 08:34:00,28.666058261597097,77.1730536203912,Train Station,Monday,Morning,Summer,Cloudy,0.5253054203785867,4,0,8,-1
4706,Homicide,2023-02-26 15:45:00,28.66887689355227,77.08630455645114,Mall,Sunday,Afternoon,Spring,Rainy,0.776742476792164,4,1,15,-1
4707,Fraud,2024-01-02 07:28:00,28.81402556841857,77.0013160777898,Suburb A,Tuesday,Morning,Summer,Foggy,0.6474630669226563,2,0,7,-1
4708,Homicide,2023-09-12 11:49:00,28.57828505603986,77.22545182654657,Train Station,Tuesday,Morning,Fall,Cloudy,0.5668351244323511,3,0,11,-1
4709,Drug Offense,2023-08-23 20:15:00,28.828101327577954,77.17621636576942,Suburb A,Wednesday,Evening,Spring,Clear,0.8859091060513204,5,1,20,-1
4710,Vandalism,2024-12-14 08:20:00,28.759498845558007,77.2774549169127,Suburb B,Saturday,Morning,Summer,Cloudy,0.6087084171276284,2,0,8,-1
4711,Robbery,2024-10-28 03:03:00,28.66758790951181,77.09402054629439,Suburb B,Monday,Night,Fall,Clear,0.6118376060274695,4,0,3,-1
4712,Assault,2023-12-11 13:45:00,28.683211446633543,77.42983277383324,Industrial Zone,Monday,Afternoon,Spring,Cloudy,0.6375383925689615,1,0,13,-1
4713,Theft,2024-09-22 08:05:00,28.60265888287444,77.12887760781406,University Area,Sunday,Morning,Fall,Clear,0.7933833819140137,4,1,8,-1
4714,Burglary,2023-02-21 04:53:00,28.800845733078788,77.11321480254382,Suburb B,Tuesday,Night,Spring,Snowy,0.8298329658453741,5,1,4,-1
4715,Fraud,2024-12-02 07:19:00,28.705149896922105,77.24035702824217,Mall,Monday,Morning,Winter,Rainy,0.5088012618506725,4,0,7,-1
4716,Vandalism,2023-03-08 03:23:00,28.628341817099937,77.24942551187213,Suburb A,Wednesday,Night,Summer,Snowy,0.6209348180568952,5,0,3,-1
4717,Vandalism,2022-10-18 01:15:00,28.73842004630438,77.10754261439254,Train Station,Tuesday,Night,Winter,Clear,0.7154854212526414,2,0,1,-1
4718,Vandalism,2024-06-20 20:48:00,28.898293780820527,77.13593036336296,University Area,Thursday,Evening,Summer,Rainy,0.6659884760806165,4,0,20,-1
4719,Vandalism,2024-07-18 03:01:00,28.67410491186262,77.08485261957762,Suburb A,Thursday,Night,Winter,Foggy,0.942085329255443,3,1,3,-1
4720,Theft,2024-10-18 01:17:00,28.868276560311447,77.35923008916158,Suburb B,Friday,Night,Spring,Clear,0.8938543654432094,3,1,1,-1
4721,Burglary,2023-07-24 18:24:00,28.638006735969824,77.38504451562704,University Area,Monday,Evening,Winter,Cloudy,0.8129451077694138,4,1,18,-1
